store_id,week_id,price_tropicana_premium_64oz,price_tropicana_premium_96oz,price_florida_natural_64oz,price_tropicana_regular_64oz,price_minute_maid_64oz,price_minute_maid_96oz,price_citrus_hill_64oz,price_tree_fresh_64oz,price_florida_gold_64oz,price_dominicks_64oz,price_dominicks_128oz,is_coupon_promotion,is_feature_ad,profit_per_unit,pct_age_over_60,pct_college_educated,pct_ethnic_population,median_income_log,pct_large_households,pct_working_women,pct_high_value_houses,distance_to_warehouse_store,sales_ratio_vs_warehouse,avg_distance_to_5_competitors,sales_ratio_vs_5_competitors,median_income,has_any_promotion,promotion_type,brand_name,brand_price,income_segment,units_sold,log_sales
72,160,0.04640625,0.0415625,0.0434375,0.04015625,0.03421875,0.036354167,0.03765625,0.03109375,0.0346875,0.0303125,0.028984375,1,0.0,16.76437186,28.37,26.87,4.59,10.71219307,10.15,33.11,57.13,3.002118069,0.857142857,1.696152707,0.644907796,44900,1,Coupon Only,Tropicana Premium 96 oz,0.04,Middle Income,19104,9.857653016
5,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.0,28.02298507,11.74,32.12,5.39,10.92237097,10.31,41.06,53.59,3.801997814,0.681818182,1.600573425,0.736306837,55402,1,Coupon Only,Minute Maid 96 oz,0.04,High Income,6432,8.769040811
111,160,0.045358587,0.0415625,0.04671875,0.043125,0.03421875,0.03993985,0.04046875,0.03265625,0.03734375,0.02375,0.031171875,0,0.0,38.5925,21.05,9.69,99.57,10.13828296,15.71,28.85,1.27,12.19094513,1.894736842,1.465672465,0.289203431,25293,0,No Promotion,Florida's Natural 64 oz,0.05,Low Income,384,5.950642553
72,160,0.04640625,0.0415625,0.0434375,0.04015625,0.03421875,0.036354167,0.03765625,0.03109375,0.0346875,0.0303125,0.028984375,1,0.0,38.61582734,28.37,26.87,4.59,10.71219307,10.15,33.11,57.13,3.002118069,0.857142857,1.696152707,0.644907796,44900,1,Coupon Only,Tropicana Premium 64 oz,0.05,Middle Income,8896,9.093357017
71,160,0.046808163,0.0415625,0.04671875,0.04230484,0.03421875,0.037722692,0.04046875,0.03421875,0.03734375,0.0284375,0.031171875,0,0.0,39.97,26.81,15.96,7.48,10.40483843,7.5,30.31,16.39,6.673879403,1.45,1.818358986,0.266474174,33019,0,No Promotion,Dominicks 128 oz,0.03,Low Income,6528,8.783855897
90,160,0.05,0.0415625,0.05,0.04328125,0.03421875,0.036354167,0.03828125,0.03109375,0.03,0.03328125,0.03171875,0,0.0,38.82,22.52,5.02,26.84,10.5046565,12.43,24.45,0.57,12.84014961,2.461538462,4.107901798,0.370342571,36485,0,No Promotion,Dominicks 128 oz,0.03,Low Income,3328,8.110126802
90,160,0.05,0.0415625,0.05,0.04328125,0.03421875,0.036354167,0.03828125,0.03109375,0.03,0.03328125,0.03171875,1,0.0,51.13,22.52,5.02,26.84,10.5046565,12.43,24.45,0.57,12.84014961,2.461538462,4.107901798,0.370342571,36485,1,Coupon Only,Dominicks 64 oz,0.03,Low Income,3712,8.219326094
91,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.0,46.93,25.57,14.43,2.47,10.53844932,10.83,28.91,14.44,6.292594104,2.571428571,2.089837391,0.681790161,37739,1,Coupon Only,Tree Fresh 64 oz,0.03,Low Income,1792,7.491087594
91,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,0,0.0,29.97111111,25.57,14.43,2.47,10.53844932,10.83,28.91,14.44,6.292594104,2.571428571,2.089837391,0.681790161,37739,0,No Promotion,Citrus Hill 64 oz,0.04,Low Income,1152,7.049254841
91,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.0,27.94666667,25.57,14.43,2.47,10.53844932,10.83,28.91,14.44,6.292594104,2.571428571,2.089837391,0.681790161,37739,1,Coupon Only,Minute Maid 96 oz,0.04,Low Income,2880,7.965545573
105,160,0.046373858,0.0415625,0.05,0.04328125,0.03421875,0.037952675,0.03828125,0.03390625,0.03,0.02765625,0.03171875,1,0.0,41.1,17.55,9.42,36.54,10.41439317,15.98,36.09,7.44,4.037829402,0.96,3.354376593,0.520134391,33336,1,Coupon Only,Tree Fresh 64 oz,0.03,Low Income,2368,7.769800996
116,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.0,25.08,18.82,25.92,3.31,10.69711335,11.77,35.56,30.82,3.215079635,1.666666667,1.55776418,0.812883335,44228,1,Coupon Only,Florida Gold 64 oz,0.03,Middle Income,1664,7.416979621
32,160,0.04640625,0.0415625,0.0434375,0.04015625,0.03421875,0.036354167,0.03765625,0.03109375,0.0346875,0.0303125,0.028984375,1,0.204113852,33.988492,25.5,19.83,3.19,10.67447502,8.03,34.42,53.83,6.497971979,0.52173913,3.337253941,0.365659802,43238,1,0,Minute Maid 64 oz,0.03,Middle Income,67456,11.11923081
132,160,0.044633772,0.0415625,0.04140625,0.03734375,0.03421875,0.036458333,0.03109375,0.03140625,0.02796875,0.026875,0.025390625,1,0.0,36.63081633,13.96,26.45,27.4,10.61915425,13.0,35.28,14.89,2.312046161,1.5625,2.795615017,0.478339596,40911,1,Coupon Only,Tropicana Premium 64 oz,0.04,Middle Income,6272,8.743850562
49,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.0,16.75888889,18.75,31.99,3.84,10.80675383,10.25,34.64,43.17,3.439418592,2.272727273,1.807235771,0.920568958,49353,1,Coupon Only,Tropicana Premium 96 oz,0.04,High Income,4320,8.371010681
130,160,0.045259614,0.0415625,0.0434375,0.04015625,0.03421875,0.0382589,0.03765625,0.03390625,0.0346875,0.02734375,0.028984375,0,0.0,33.42866667,14.51,14.34,98.49,9.966650127,11.11,33.7,8.06,17.85595081,1.636363636,0.951815576,0.094561751,21304,0,No Promotion,Florida's Natural 64 oz,0.04,Low Income,1216,7.103322063
71,160,0.046808163,0.0415625,0.04671875,0.04230484,0.03421875,0.037722692,0.04046875,0.03421875,0.03734375,0.0284375,0.031171875,1,0.0,47.97882353,26.81,15.96,7.48,10.40483843,7.5,30.31,16.39,6.673879403,1.45,1.818358986,0.266474174,33019,1,Coupon Only,Tropicana Regular 64 oz,0.04,Low Income,2176,7.685243608
71,160,0.046808163,0.0415625,0.04671875,0.04230484,0.03421875,0.037722692,0.04046875,0.03421875,0.03734375,0.0284375,0.031171875,1,0.0,42.8,26.81,15.96,7.48,10.40483843,7.5,30.31,16.39,6.673879403,1.45,1.818358986,0.266474174,33019,1,Coupon Only,Dominicks 64 oz,0.03,Low Income,13632,9.520175249
115,160,0.045509294,0.0415625,0.04671875,0.037146768,0.03421875,0.038047457,0.03578125,0.03359375,0.02796875,0.0275,0.029609375,1,0.0,27.8,6.03,40.63,4.4,10.94748525,15.13,40.53,64.42,4.837982618,0.952380952,1.717685861,0.350483258,56811,1,Coupon Only,Minute Maid 96 oz,0.04,High Income,4128,8.325548307
111,160,0.045358587,0.0415625,0.04671875,0.043125,0.03421875,0.03993985,0.04046875,0.03265625,0.03734375,0.02375,0.031171875,1,0.0,49.05,21.05,9.69,99.57,10.13828296,15.71,28.85,1.27,12.19094513,1.894736842,1.465672465,0.289203431,25293,1,Coupon Only,Tropicana Regular 64 oz,0.04,Low Income,1664,7.416979621
71,160,0.046808163,0.0415625,0.04671875,0.04230484,0.03421875,0.037722692,0.04046875,0.03421875,0.03734375,0.0284375,0.031171875,1,0.0,43.89,26.81,15.96,7.48,10.40483843,7.5,30.31,16.39,6.673879403,1.45,1.818358986,0.266474174,33019,1,Coupon Only,Florida Gold 64 oz,0.04,Low Income,384,5.950642553
71,160,0.046808163,0.0415625,0.04671875,0.04230484,0.03421875,0.037722692,0.04046875,0.03421875,0.03734375,0.0284375,0.031171875,1,0.0,44.2,26.81,15.96,7.48,10.40483843,7.5,30.31,16.39,6.673879403,1.45,1.818358986,0.266474174,33019,1,Coupon Only,Tree Fresh 64 oz,0.03,Low Income,1152,7.049254841
119,160,0.05,0.0415625,0.05,0.04328125,0.03421875,0.036354167,0.03828125,0.03109375,0.03,0.03328125,0.03171875,0,0.0,38.82,12.16,28.0,4.96,10.75271926,8.94,46.23,45.94,2.213790697,1.153846154,2.71959438,0.722367357,46757,0,No Promotion,Dominicks 128 oz,0.03,Middle Income,3712,8.219326094
91,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.192117333,35.17021384,25.57,14.43,2.47,10.53844932,10.83,28.91,14.44,6.292594104,2.571428571,2.089837391,0.681790161,37739,1,0,Minute Maid 64 oz,0.03,Low Income,48000,10.77895629
91,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.0,44.94423077,25.57,14.43,2.47,10.53844932,10.83,28.91,14.44,6.292594104,2.571428571,2.089837391,0.681790161,37739,1,Coupon Only,Tropicana Regular 64 oz,0.04,Low Income,1664,7.416979621
91,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,0,0.0,38.22666667,25.57,14.43,2.47,10.53844932,10.83,28.91,14.44,6.292594104,2.571428571,2.089837391,0.681790161,37739,0,No Promotion,Florida's Natural 64 oz,0.05,Low Income,1216,7.103322063
105,160,0.046373858,0.0415625,0.05,0.04328125,0.03421875,0.037952675,0.03828125,0.03390625,0.03,0.02765625,0.03171875,0,0.0,34.62625,17.55,9.42,36.54,10.41439317,15.98,36.09,7.44,4.037829402,0.96,3.354376593,0.520134391,33336,0,No Promotion,Citrus Hill 64 oz,0.04,Low Income,512,6.238324625
9,160,0.05,0.0415625,0.05,0.04328125,0.03421875,0.036354167,0.03828125,0.03109375,0.03,0.03328125,0.03171875,1,0.0,46.93,26.91,22.22,3.26,10.78715178,9.68,35.9,50.57,1.103278736,0.666666667,1.820474337,0.441268272,48395,1,Coupon Only,Tree Fresh 64 oz,0.03,High Income,896,6.797940413
134,160,0.046841121,0.0415625,0.05,0.04328125,0.03421875,0.039468483,0.03828125,0.0325,0.03,0.0265625,0.03171875,1,0.0,42.69,9.02,24.79,10.59,10.7225182,15.49,38.81,34.62,6.678129633,1.972222222,3.224540507,0.657090005,45366,1,Coupon Only,Tree Fresh 64 oz,0.03,Middle Income,704,6.556778356
91,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,0,0.0,34.46,25.57,14.43,2.47,10.53844932,10.83,28.91,14.44,6.292594104,2.571428571,2.089837391,0.681790161,37739,0,No Promotion,Dominicks 128 oz,0.03,Low Income,5376,8.589699882
91,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.0,47.69,25.57,14.43,2.47,10.53844932,10.83,28.91,14.44,6.292594104,2.571428571,2.089837391,0.681790161,37739,1,Coupon Only,Dominicks 64 oz,0.03,Low Income,5632,8.636219898
119,160,0.05,0.0415625,0.05,0.04328125,0.03421875,0.036354167,0.03828125,0.03109375,0.03,0.03328125,0.03171875,1,0.0,51.13,12.16,28.0,4.96,10.75271926,8.94,46.23,45.94,2.213790697,1.153846154,2.71959438,0.722367357,46757,1,Coupon Only,Dominicks 64 oz,0.03,Middle Income,5888,8.68067166
49,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,0,0.0,37.98722222,18.75,31.99,3.84,10.80675383,10.25,34.64,43.17,3.439418592,2.272727273,1.807235771,0.920568958,49353,0,No Promotion,Florida's Natural 64 oz,0.05,High Income,896,6.797940413
71,160,0.046808163,0.0415625,0.04671875,0.04230484,0.03421875,0.037722692,0.04046875,0.03421875,0.03734375,0.0284375,0.031171875,1,0.0,39.59857143,26.81,15.96,7.48,10.40483843,7.5,30.31,16.39,6.673879403,1.45,1.818358986,0.266474174,33019,1,Coupon Only,Tropicana Premium 64 oz,0.05,Low Income,5824,8.66974259
49,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.0,44.97294118,18.75,31.99,3.84,10.80675383,10.25,34.64,43.17,3.439418592,2.272727273,1.807235771,0.920568958,49353,1,Coupon Only,Tropicana Regular 64 oz,0.04,High Income,1088,6.992096427
49,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.0,38.81333333,18.75,31.99,3.84,10.80675383,10.25,34.64,43.17,3.439418592,2.272727273,1.807235771,0.920568958,49353,1,Coupon Only,Tropicana Premium 64 oz,0.05,High Income,3648,8.201934351
5,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.171068702,35.26662244,11.74,32.12,5.39,10.92237097,10.31,41.06,53.59,3.801997814,0.681818182,1.600573425,0.736306837,55402,1,0,Minute Maid 64 oz,0.03,High Income,50304,10.82583988
111,160,0.045358587,0.0415625,0.04671875,0.043125,0.03421875,0.03993985,0.04046875,0.03265625,0.03734375,0.02375,0.031171875,1,0.19095672,35.50102397,21.05,9.69,99.57,10.13828296,15.71,28.85,1.27,12.19094513,1.894736842,1.465672465,0.289203431,25293,1,0,Minute Maid 64 oz,0.03,Low Income,56192,10.93652968
71,160,0.046808163,0.0415625,0.04671875,0.04230484,0.03421875,0.037722692,0.04046875,0.03421875,0.03734375,0.0284375,0.031171875,1,0.0,26.87945946,26.81,15.96,7.48,10.40483843,7.5,30.31,16.39,6.673879403,1.45,1.818358986,0.266474174,33019,1,Coupon Only,Minute Maid 96 oz,0.04,Low Income,3552,8.175266104
71,160,0.046808163,0.0415625,0.04671875,0.04230484,0.03421875,0.037722692,0.04046875,0.03421875,0.03734375,0.0284375,0.031171875,1,0.153815488,35.44815671,26.81,15.96,7.48,10.40483843,7.5,30.31,16.39,6.673879403,1.45,1.818358986,0.266474174,33019,1,0,Minute Maid 64 oz,0.03,Low Income,95040,11.46205314
32,160,0.04640625,0.0415625,0.0434375,0.04015625,0.03421875,0.036354167,0.03765625,0.03109375,0.0346875,0.0303125,0.028984375,0,0.0,33.4339726,25.5,19.83,3.19,10.67447502,8.03,34.42,53.83,6.497971979,0.52173913,3.337253941,0.365659802,43238,0,No Promotion,Florida's Natural 64 oz,0.04,Middle Income,4032,8.30201781
91,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.0,25.08,25.57,14.43,2.47,10.53844932,10.83,28.91,14.44,6.292594104,2.571428571,2.089837391,0.681790161,37739,1,Coupon Only,Florida Gold 64 oz,0.03,Low Income,3904,8.269756948
32,160,0.04640625,0.0415625,0.0434375,0.04015625,0.03421875,0.036354167,0.03765625,0.03109375,0.0346875,0.0303125,0.028984375,1,0.0,44.50862069,25.5,19.83,3.19,10.67447502,8.03,34.42,53.83,6.497971979,0.52173913,3.337253941,0.365659802,43238,1,Coupon Only,Tropicana Regular 64 oz,0.04,Middle Income,5568,8.624791202
92,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,0,0.0,33.71764706,13.78,27.01,37.54,10.65780038,15.05,32.3,13.44,3.764544229,2.25,1.591835871,0.348654011,42523,0,No Promotion,Florida's Natural 64 oz,0.04,Middle Income,1024,6.931471806
105,160,0.046373858,0.0415625,0.05,0.04328125,0.03421875,0.037952675,0.03828125,0.03390625,0.03,0.02765625,0.03171875,1,0.0,27.56193548,17.55,9.42,36.54,10.41439317,15.98,36.09,7.44,4.037829402,0.96,3.354376593,0.520134391,33336,1,Coupon Only,Minute Maid 96 oz,0.04,Low Income,2976,7.998335396
105,160,0.046373858,0.0415625,0.05,0.04328125,0.03421875,0.037952675,0.03828125,0.03390625,0.03,0.02765625,0.03171875,1,0.186510708,34.65107251,17.55,9.42,36.54,10.41439317,15.98,36.09,7.44,4.037829402,0.96,3.354376593,0.520134391,33336,1,0,Minute Maid 64 oz,0.03,Low Income,38848,10.56741187
119,160,0.05,0.0415625,0.05,0.04328125,0.03421875,0.036354167,0.03828125,0.03109375,0.03,0.03328125,0.03171875,1,0.0,30.16,12.16,28.0,4.96,10.75271926,8.94,46.23,45.94,2.213790697,1.153846154,2.71959438,0.722367357,46757,1,Coupon Only,Florida Gold 64 oz,0.03,Middle Income,1152,7.049254841
92,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.0,16.75126761,13.78,27.01,37.54,10.65780038,15.05,32.3,13.44,3.764544229,2.25,1.591835871,0.348654011,42523,1,Coupon Only,Tropicana Premium 96 oz,0.04,Middle Income,6816,8.827028069
70,160,0.04515625,0.0415625,0.04140625,0.03734375,0.03421875,0.036354167,0.03109375,0.03109375,0.02796875,0.02796875,0.025390625,1,0.0,41.84,19.02,16.57,16.29,10.41235125,11.05,32.77,4.93,3.909329477,0.5,3.527768437,0.367773151,33268,1,Coupon Only,Dominicks 64 oz,0.03,Low Income,18496,9.825309772
70,160,0.04515625,0.0415625,0.04140625,0.03734375,0.03421875,0.036354167,0.03109375,0.03109375,0.02796875,0.02796875,0.025390625,1,0.0,25.08,19.02,16.57,16.29,10.41235125,11.05,32.77,4.93,3.909329477,0.5,3.527768437,0.367773151,33268,1,Coupon Only,Florida Gold 64 oz,0.03,Low Income,2816,7.943072717
130,160,0.045259614,0.0415625,0.0434375,0.04015625,0.03421875,0.0382589,0.03765625,0.03390625,0.0346875,0.02734375,0.028984375,1,0.0,16.76932432,14.51,14.34,98.49,9.966650127,11.11,33.7,8.06,17.85595081,1.636363636,0.951815576,0.094561751,21304,1,Coupon Only,Tropicana Premium 96 oz,0.04,Low Income,7104,8.868413285
124,160,0.047611567,0.0415625,0.05,0.04609375,0.03421875,0.039208551,0.04328125,0.0321875,0.04,0.02828125,0.033359375,1,0.0,42.48,11.96,26.19,57.24,10.25895677,12.49,34.85,41.63,6.328746874,0.727272727,1.793795763,0.202168946,28537,1,Coupon Only,Dominicks 64 oz,0.03,Low Income,6400,8.764053269
111,160,0.045358587,0.0415625,0.04671875,0.043125,0.03421875,0.03993985,0.04046875,0.03265625,0.03734375,0.02375,0.031171875,0,0.0,38.1,21.05,9.69,99.57,10.13828296,15.71,28.85,1.27,12.19094513,1.894736842,1.465672465,0.289203431,25293,0,No Promotion,Citrus Hill 64 oz,0.04,Low Income,512,6.238324625
111,160,0.045358587,0.0415625,0.04671875,0.043125,0.03421875,0.03993985,0.04046875,0.03265625,0.03734375,0.02375,0.031171875,1,0.0,30.76130435,21.05,9.69,99.57,10.13828296,15.71,28.85,1.27,12.19094513,1.894736842,1.465672465,0.289203431,25293,1,Coupon Only,Minute Maid 96 oz,0.04,Low Income,2208,7.699842407
71,160,0.046808163,0.0415625,0.04671875,0.04230484,0.03421875,0.037722692,0.04046875,0.03421875,0.03734375,0.0284375,0.031171875,0,0.0,39.42857143,26.81,15.96,7.48,10.40483843,7.5,30.31,16.39,6.673879403,1.45,1.818358986,0.266474174,33019,0,No Promotion,Florida's Natural 64 oz,0.05,Low Income,1152,7.049254841
71,160,0.046808163,0.0415625,0.04671875,0.04230484,0.03421875,0.037722692,0.04046875,0.03421875,0.03734375,0.0284375,0.031171875,1,0.0,16.76641221,26.81,15.96,7.48,10.40483843,7.5,30.31,16.39,6.673879403,1.45,1.818358986,0.266474174,33019,1,Coupon Only,Tropicana Premium 96 oz,0.04,Low Income,12576,9.439545515
132,160,0.044633772,0.0415625,0.04140625,0.03734375,0.03421875,0.036458333,0.03109375,0.03140625,0.02796875,0.026875,0.025390625,1,0.0,16.77064516,13.96,26.45,27.4,10.61915425,13.0,35.28,14.89,2.312046161,1.5625,2.795615017,0.478339596,40911,1,Coupon Only,Tropicana Premium 96 oz,0.04,Middle Income,11904,9.384629757
32,160,0.04640625,0.0415625,0.0434375,0.04015625,0.03421875,0.036354167,0.03765625,0.03109375,0.0346875,0.0303125,0.028984375,1,0.0,16.76848837,25.5,19.83,3.19,10.67447502,8.03,34.42,53.83,6.497971979,0.52173913,3.337253941,0.365659802,43238,1,Coupon Only,Tropicana Premium 96 oz,0.04,Middle Income,16512,9.711842668
92,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.0,34.3076,13.78,27.01,37.54,10.65780038,15.05,32.3,13.44,3.764544229,2.25,1.591835871,0.348654011,42523,1,Coupon Only,Tropicana Premium 64 oz,0.04,Middle Income,3200,8.070906089
92,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,0,0.0,24.81368421,13.78,27.01,37.54,10.65780038,15.05,32.3,13.44,3.764544229,2.25,1.591835871,0.348654011,42523,0,No Promotion,Citrus Hill 64 oz,0.03,Middle Income,1216,7.103322063
105,160,0.046373858,0.0415625,0.05,0.04328125,0.03421875,0.037952675,0.03828125,0.03390625,0.03,0.02765625,0.03171875,1,0.0,49.22787234,17.55,9.42,36.54,10.41439317,15.98,36.09,7.44,4.037829402,0.96,3.354376593,0.520134391,33336,1,Coupon Only,Tropicana Regular 64 oz,0.04,Low Income,3008,8.009030685
119,160,0.05,0.0415625,0.05,0.04328125,0.03421875,0.036354167,0.03828125,0.03109375,0.03,0.03328125,0.03171875,1,0.0,46.93,12.16,28.0,4.96,10.75271926,8.94,46.23,45.94,2.213790697,1.153846154,2.71959438,0.722367357,46757,1,Coupon Only,Tree Fresh 64 oz,0.03,Middle Income,1024,6.931471806
92,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.0,27.8975,13.78,27.01,37.54,10.65780038,15.05,32.3,13.44,3.764544229,2.25,1.591835871,0.348654011,42523,1,Coupon Only,Minute Maid 96 oz,0.04,Middle Income,3072,8.030084094
28,160,0.05,0.0415625,0.05,0.04328125,0.03421875,0.036354167,0.03828125,0.03109375,0.03,0.03328125,0.03171875,0,0.0,38.82,21.33,23.32,5.59,10.79853422,10.37,38.91,44.51,2.912922287,1.727272727,1.820776686,0.814221001,48949,0,No Promotion,Dominicks 128 oz,0.03,High Income,2944,7.98752448
126,160,0.0434375,0.0415625,0.0434375,0.037268082,0.03421875,0.037274388,0.03328125,0.03390625,0.02796875,0.0271875,0.0275,0,0.0,35.00333333,10.7,41.32,4.5,10.9808762,11.37,42.2,57.36,5.065200839,1.69047619,1.858260236,0.717799295,58740,0,No Promotion,Tropicana Premium 64 oz,0.04,High Income,9408,9.14931567
70,160,0.04515625,0.0415625,0.04140625,0.03734375,0.03421875,0.036354167,0.03109375,0.03109375,0.02796875,0.02796875,0.025390625,1,0.0,27.80244444,19.02,16.57,16.29,10.41235125,11.05,32.77,4.93,3.909329477,0.5,3.527768437,0.367773151,33268,1,Coupon Only,Minute Maid 96 oz,0.04,Low Income,8640,9.064157862
5,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,0,0.0,33.19,11.74,32.12,5.39,10.92237097,10.31,41.06,53.59,3.801997814,0.681818182,1.600573425,0.736306837,55402,0,No Promotion,Florida's Natural 64 oz,0.04,High Income,2240,7.714231145
70,160,0.04515625,0.0415625,0.04140625,0.03734375,0.03421875,0.036354167,0.03109375,0.03109375,0.02796875,0.02796875,0.025390625,0,0.0,23.57,19.02,16.57,16.29,10.41235125,11.05,32.77,4.93,3.909329477,0.5,3.527768437,0.367773151,33268,0,No Promotion,Dominicks 128 oz,0.03,Low Income,10880,9.29468152
5,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.0,40.88185185,11.74,32.12,5.39,10.92237097,10.31,41.06,53.59,3.801997814,0.681818182,1.600573425,0.736306837,55402,1,Coupon Only,Tropicana Regular 64 oz,0.04,High Income,1728,7.454719949
115,160,0.045509294,0.0415625,0.04671875,0.037146768,0.03421875,0.038047457,0.03578125,0.03359375,0.02796875,0.0275,0.029609375,1,0.127654247,35.06899582,6.03,40.63,4.4,10.94748525,15.13,40.53,64.42,4.837982618,0.952380952,1.717685861,0.350483258,56811,1,0,Minute Maid 64 oz,0.03,High Income,42944,10.66765222
49,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.156235294,34.2431758,18.75,31.99,3.84,10.80675383,10.25,34.64,43.17,3.439418592,2.272727273,1.807235771,0.920568958,49353,1,0,Minute Maid 64 oz,0.03,High Income,30464,10.32430094
124,160,0.047611567,0.0415625,0.05,0.04609375,0.03421875,0.039208551,0.04328125,0.0321875,0.04,0.02828125,0.033359375,0,0.0,43.91,11.96,26.19,57.24,10.25895677,12.49,34.85,41.63,6.328746874,0.727272727,1.793795763,0.202168946,28537,0,No Promotion,Dominicks 128 oz,0.03,Low Income,10496,9.258749511
92,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.135734807,35.22900697,13.78,27.01,37.54,10.65780038,15.05,32.3,13.44,3.764544229,2.25,1.591835871,0.348654011,42523,1,0,Minute Maid 64 oz,0.03,Middle Income,34752,10.4559924
32,160,0.04640625,0.0415625,0.0434375,0.04015625,0.03421875,0.036354167,0.03765625,0.03109375,0.0346875,0.0303125,0.028984375,1,0.0,38.55693333,25.5,19.83,3.19,10.67447502,8.03,34.42,53.83,6.497971979,0.52173913,3.337253941,0.365659802,43238,1,Coupon Only,Tropicana Premium 64 oz,0.05,Middle Income,9600,9.169518378
92,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.0,40.84694444,13.78,27.01,37.54,10.65780038,15.05,32.3,13.44,3.764544229,2.25,1.591835871,0.348654011,42523,1,Coupon Only,Tropicana Regular 64 oz,0.04,Middle Income,2304,7.742402022
92,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.0,43.73,13.78,27.01,37.54,10.65780038,15.05,32.3,13.44,3.764544229,2.25,1.591835871,0.348654011,42523,1,Coupon Only,Dominicks 64 oz,0.03,Middle Income,6400,8.764053269
119,160,0.05,0.0415625,0.05,0.04328125,0.03421875,0.036354167,0.03828125,0.03109375,0.03,0.03328125,0.03171875,0,0.0,34.55615385,12.16,28.0,4.96,10.75271926,8.94,46.23,45.94,2.213790697,1.153846154,2.71959438,0.722367357,46757,0,No Promotion,Citrus Hill 64 oz,0.04,Middle Income,832,6.723832441
9,160,0.05,0.0415625,0.05,0.04328125,0.03421875,0.036354167,0.03828125,0.03109375,0.03,0.03328125,0.03171875,1,0.0,30.16,26.91,22.22,3.26,10.78715178,9.68,35.9,50.57,1.103278736,0.666666667,1.820474337,0.441268272,48395,1,Coupon Only,Florida Gold 64 oz,0.03,High Income,2944,7.98752448
